094080000000020853020100000060702100080013002000400097200870004805601070019005630,594386721671924853328157946463792185987513462152468397236879514845631279719245638
340009000070065804000200090900070341003801007027090006000500600690017050081040200,345789162279165834816234795958672341463851927127493586734528619692317458581946273
090004700300102096400070305010608004807300050060020001020090100008200000051040089,196534728375182496482976315213658974847319652569427831724895163938261547651743289
050003000029008006007650304002700001800020070065080490000100503400092080001006000,654273918329418756187659324942765831813924675765381492298147563436592187571836249
240560300500001870001090026400000003180050200005749010073000400000006109900028065,248567391596231874731894526467182953189653247325749618673915482852476139914328765
000008090024730800015960030000001006070000240093074100002450000601090305030200007,367148592924735861815962734458321976176589243293674158782453619641897325539216487
005420016290001400600300080500000603060003078040570000081057090070000004302980001,735428916298761435614395287527819643169243578843576129481657392976132854352984761
030740056081000094000006200809500073407980000260000005004009067500801000370020500,932748156681235794745196238819562473457983621263417985124359867596871342378624519
209000460001570000837406000080204300020800509604000810540900030300000051906080700,259138467461579283837426195185294376723861549694753812542917638378642951916385724
800913050160000903070580042000000200708060030006470009010009004504200600320001078,842913756165724983973586142451398267798162435236475819617859324584237691329641578
570004080401900320092600070007048060320000410050000000780306200006091058100070900,573124689461987325892635174917248563328569417654713892789356241236491758145872936
500246030082007901470090005000601450706400190020030007300800020090000800001005076,519246738682357941473198265938671452756482193124539687367814529295763814841925376
320004160570060020004000805000708400209100050000490010090082000700000306080371009,328954167571863924964217835156728493249136758837495612493682571712549386685371249
000490100007106080200005067006003200080500040193280070300700054058009020470000003,865497132937126485214835967546973218782561349193284576329718654658349721471652893
904000008700800302320006900000401800403020015086050027009610050007000003210049700,964132578751894362328576941572461839493728615186953427839617254647285193215349786
952070000800090406010382005009106302503900008000000070108000050070420080040005930,952674813837591426614382795789156342523947168461238579198763254375429681246815937
104080009600050302000600041000320010079000400020007856206030095003542070080001000,154283769697154382832679541468325917579816423321497856246738195913542678785961234
000902040100000309460080170308240500750000003090051004601078000000035800030009067,573912648182764359469583172318247596754896213296351784621478935947635821835129467
007104920001300006850900000040002500083097040002060019700000200009080063610030704,367154928291378456854926371946812537183597642572463819738641295429785163615239784
741006009000027006080300050460050100000908400328004060050030081002800307007609000,741586239593427816286391754469253178175968423328174965954732681612845397837619542
005000000400903200098002013019076004080001700500200600026030087007089350000004060,235817946461953278798462513319576824682341795574298631926135487147689352853724169
000053140000900008027610500801400260069107030503000080050800904900006007004002300,698753142135924678427618593871435269269187435543269781356871924912346857784592316
100000802039700050000200060000409001802035070017060300090050400003908500450601790,176594832239786154584213967365479281842135679917862345691357428723948516458621793
031900400800200073400060050000000520706005030000080009902078000004010600057304180,231957468865241973479863251148739526796125834523486719912678345384512697657394182
408007006007100052000039100020600080003000504090018603280000000005026300070405091,418257936937164852652839147521643789863792514794518623289371465145926378376485291
072045910000108046010009370507020003800601000000030400080000702004900650100053090,672345918359178246418269375597824163843691527261537489985416732734982651126753894
901200008340009000052087001037900000000500602006038007080100540065000070420006100,971245368348619725652387491537962814894571632216438957789123546165894273423756189
083702040400906800790000001500600120046320009070009500300801607000050000001400093,683712945415936872792584361539678124146325789278149536324891657967253418851467293
090300005100780060072061000000004000825600010430090207500920040001870603007400089,698342175154789362372561498719254836825637914436198257583926741941875623267413589
900408705020000010400170000800005071150093068003004200090060002030087940560200100,916438725327956814485172693849625371152793468673814259794361582231587946568249137
200068005030010400900000270003000000402603701870005604300090080090041023005700906,247968315538217469961354278613479852452683791879125634324596187796841523185732946
053010962680490000007052040040730591000008007039000400005170000064200709000300008,453817962682493175197652843248736591516948327739521486825179634364285719971364258
200010075007050903403600020795200008000040300060108702841906000000007096000030200,289314675617852943453679821795263418128745369364198752841926537532487196976531284
607000501480900020020014600906340070053680000002007900000006100500091780000500032,697823541481965327325714698916342875753689214842157963278436159534291786169578432
260870009100050084005009030070200040600000010509003806308090700050701020000640300,263874159197356284485129637871265943634987512529413876348592761956731428712648395
670200105800000029500310000790060300000070040030801070000409607008052000040186003,674298135813645729529317864792564318186973542435821976251439687368752491947186253
009800350501070004000026097803201500060080200000007030080009041037060000900458000,679814352521973864348526197893241576764385219152697438285739641437162985916458723
000402000000860017968000030703019400050200000001040683009085000034000050120070890,317492568542863917968751234783619425456238179291547683679185342834926751125374896
002500086100042000705108000050030248047005090060900051000207430020690000308000000,432579186186342579795168324951736248247815693863924751619287435524693817378451962
080060000035081072020300109063490500500000300007006024298000040000170060001004903,189267435435981672726345189863492517542718396917536824298653741354179268671824953
040080600503010098009600703300000001051840000080070952000006004620004509070520100,742983615563417298819652743397265481251849367486371952135796824628134579974528136
800310007090002068000700405030007000108005020040680901002060540006500072480009300,854316297793452168621798435539127684168945723247683951372861549916534872485279316
000000003068001950205900046500400080900602700070800014002030000013748090800250070,197564823468321957235987146521473689984612735376895214752139468613748592849256371
002070819640100230080300400801500360000030004053200107004700590000020001900068700,532674819647189235189352476891547362726831954453296187264713598378925641915468723
910004008003000010005089002060050107000601049720000800006230405800900020370540600,917324568283765914645189372469852137538671249721493856196237485854916723372548691
201304000009000027840000000057900804600071000000650003014060090305800072920710600,271394586539186427846527931157932864683471259492658713714265398365849172928713645
040800030560000010071004205090003607800096000400250001000720300950040000080030964,249815736568372419371964285195483627827196543436257891614729358953648172782531964
600803010005070040903610070000400256400000008700592000001708004030050127006030900,627843519185279643943615872319487256452361798768592431591728364834956127276134985
179008000000601070000003290007410620048206009000300500030850064080000150054007003,179528436423691875865743291397415628548276319612389547931852764786934152254167983
500800347000502900360001000700093205190000006083006000002640500407000008008307019,521869347874532961369471852746193285195284736283756194912648573437915628658327419
040028035260410070003500000000809200307006100000005064582004010400300090109000807,741928635265413978893567421614879253357246189928135764582794316476381592139652847
300000167004280000000001200260350008908006405500070010100540309057060800000702040,382495167614287953795631284261354798978126435543879612126548379457963821839712546
000000097400069050800001603506040031001602900380700000650800000230090570007300042,162583497473269158895471623526948731741632985389715264654827319238194576917356842
092080006300900005080063700500079460007210000013800090000054900076100032800700000,792581346364927185185463729528379461947216853613845297231654978476198532859732614
040002600100900078500060029050019003078005040600420007030106000204000010860007935,349872651126954378587361429452719863978635142613428597735196284294583716861247935
905000203040102860026700040000090517003016900004500008600073001000201050780040000,915468273347152869826739145268394517573816924194527638652973481439281756781645392
600004080340700000002800005009005020007280016085003790070600100000020059906041003,651934287348752961792816435169475328437289516285163794573698142814327659926541873
070040900061058000800200104003009010040006070950804602200030000095601200300000865,572143986461958327839267154623579418148326579957814632286435791795681243314792865
203800070041000900800174050010007000980450300000903610007600002500029064020005708,253896471741532986869174253315267849986451327472983615197648532538729164624315798
003020060040360100100900708564080300000007629200100050890010003001005270050400000,983721465745368192126954738564289317318547629279136854897612543431895276652473981
210830760400090035006247980030060520060709003048000100003000000005002400890100070,219835764487691235356247981931468527562719843748523196123974658675382419894156372
070015040600900050190230870034002700008093064000050980400389000020007500000000031,872615349643978152195234876934862715518793264267451983451389627326147598789526431
004006001000000978280705000006001000530020010090400023100000400007382005862100009,374896251615243978289715346426531897538927614791468523153679482947382165862154739
407910038030000006910605000500207180000450007004008003000826070300040000052000409,467912538235784916918635742593267184681453297724198653149826375376549821852371469
010006207738000000900010040200730090143500600007020001080040020050108930400200005,514396287738452169926817543265731498143589672897624351381945726652178934479263815
074801309000000000012905000130009600800000502060500430090106040001740008000308705,574861329983274156612935874135429687847613592269587431798156243351742968426398715
000190006067005400800030520008000002470800031093600780500020007004003090206001004,325194876967285413841736529658317942472859631193642785539428167714563298286971354
070084020500600004000912006000000352300706190850021007080045600143000000900870000,671584923592637814438912576716498352324756198859321467287145639143269785965873241
700460005080091603001530040300046007012000000500900860059000380204800700000012054,723468195485291673961537248398146527612785439547923861159674382234859716876312954
100000000030250980279030004050906030003800206002140050001060803046007100090400075,185794362634251987279638514857926431413875296962143758721569843546387129398412675
400097020000500607500000308160008004700312080300700500203800000010005000090046200,438697125921583647576421398162958734745312986389764512253879461614235879897146253
605000407002608900038007020050002001100000640000890005700059802006304500090280030,615923487472618953938547126857462391129735648364891275743159862286374519591286734
509400063800005070100093000005089217000000080003216009000000042690700800070034005,529478163836125974147693528465389217912547386783216459358961742694752831271834695
002500010091000076000036000060700340010080950750023800009008020000010004476095100,682579413391842576547136289968751342213684957754923861139468725825317694476295138
602000030000030098090410067310800900000507012405003000176920050000600004804070000,682759431741236598593418267317862945968547312425193786176924853239685174854371629
204000005030067000000050261087140020500080790000003104000706830800025009602900050,264891375135267948798354261387149526541682793926573184459716832873425619612938457
000490030106070050007125800000200104009800070080761302030000008020500460400980507,852496731146378259397125846673259184219834675584761392735642918928517463461983527
090005017400200005870010200030001806060000009200083050006078134004090000701020608,692835417413267985875419263537941826168752349249683751926578134384196572751324698
005100000020908000030060278003006547006045000080270069070000930609083150000410000,865127493427938615931564278213896547796345821584271369178652934649783152352419786
409010620670000503800400000038002000012008430000107090300950260006200005040006017,459713628671829543823465179938642751712598436564137892387951264196274385245386917
100000968050198072000030004930670040710000030004025700028010000300400501000903600,173254968456198372289736154932671845715849236864325719628517493397462581541983627
300060045000002600709005081020300014400006700851000090105000007900843000030700409,382167945514982673769435281627398514493516728851274396145629837976843152238751469
000040500006207003490058200050026007780000406104000032300564010000802095870130000,238641579516297843497358261953426187782913456164785932329564718641872395875139624
408001009200079006000560040090000012300097060805002074030000000680243507002700001,468321759253479186179568243796854312324197865815632974537916428681243597942785631
809104700300790021004000060000070150070540892091030000100250000200006004058003006,829164735365798421714325968482679153673541892591832647146257389237986514958413276
046300000070500810900260070764000290010006500209008030630040700508019003000050080,146387925372594816985261374764135298813926547259478631631842759528719463497653182
806003001900560030002104005080600517000040290307200080509000070073082000610000409,856723941941568732732194865284639517165847293397251684529416378473982156618375429
029000000700090042560001073000089016900300005008670030000062000137008200000400580,329746158781593642564821973453289716976314825218675439845162397137958264692437581
080007040021803600004500307500009703079005020008100004400600000900308001010020960,385967142721843659694512387546289713179435826238176594457691238962358471813724965
000290610027043008000001030001530060039806042080000070006427900093008000054060000,348295617127643598965781234471532869539876142682914375816427953793158426254369781
000705008090060503000080260083400007009020340006057000450003900010070604068209010,621735498894162573735984261283496157579821346146357829457613982912578634368249715
602480300009000574100093000026050000008001697000070400030200060405006081007015900,652487319389162574174593826726954138548321697913678452831249765495736281267815943
800000050504012760030790280700030915050007300002069400081400000270050640600320000,827643159594812763136795284768234915459187326312569478981476532273958641645321897
004835000600000800007010032003084007005900310800070605010306200248001060000040790,924835176631427859587619432163584927475962318892173645719356284248791563356248791
900000300028007004067500080090306500504080907000090010603109020700650801005030400,951864372328917654467523189192376548534281967876495213683149725749652831215738496
065840070207000003030520800008100035000006702003905601000700008000309120400060090,165843279287691453934527816648172935519436782723985641392714568876359124451268397
000594006003018490000000080070403600190700000008069520600052030480600702005000100,821594376763218495954376281572483619196725843348169527617852934489631752235947168
100700040060200930400058620098003102300109006007065004001000009002007800540900070,123796548865214937479358621698473152354129786217865394781532469932647815546981273
030050060210003500009708400046020000805900000070030206000402607000060149500097030,438259761217643598659718423346821975825976314971534286193482657782365149564197832
004620000976500001005018004250300069000102087030006010800030000060800952000904700,184629573976543821325718694251387469649152387738496215897235146463871952512964738
073658020290000003000300010400107806001000009000006140010000750037082000005400060,173658924296714583548329617452197836361845279789236145814963752637582491925471368
050862010109050600080000007000100500004609702730025006800040039600281000420700000,357862914149357628286914357962178543514639782738425196871546239693281475425793861
008060250020140083059002004005004310200500009006370400004009008300000600701680000,438967251627145983159832764875294316243516879916378425564729138382451697791683542
000006901016008042370001000009260870005070063004053200020005107000310084500900000,458726931916538742372491658139264875285179463764853219823645197697312584541987326
